06.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Zvolen
06.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Žilina
05.04.2023;Neuvedené;0;X;;;0;2;Neuvedené;;Neuvedené
05.04.2023;Neuvedené;14;X;;;0;0;Košický;;Košice I
05.04.2023;Neuvedené;7;X;;;0;0;Košický;;Košice - okolie
05.04.2023;Neuvedené;5;X;;;0;0;Bratislavský;;Bratislava I
05.04.2023;Neuvedené;5;X;;;0;0;Prešovský;;Prešov
05.04.2023;Neuvedené;4;X;;;0;0;Nitriansky;;Nitra
05.04.2023;Neuvedené;3;X;;;0;0;Bratislavský;;Senec
05.04.2023;Neuvedené;2;X;;;0;0;Nitriansky;;Levice
05.04.2023;Neuvedené;2;X;;;0;0;Trenčiansky;;Prievidza
05.04.2023;Neuvedené;2;X;;;0;0;Prešovský;;Svidník
05.04.2023;Neuvedené;2;X;;;0;0;Nitriansky;;Topoľčany
05.04.2023;Neuvedené;2;X;;;0;0;Košický;;Trebišov
05.04.2023;Neuvedené;2;X;;;0;0;Prešovský;;Vranov nad Topľou
05.04.2023;Neuvedené;2;X;;;0;0;Žilinský;;Žilina
05.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Banská Bystrica
05.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Bardejov
05.04.2023;Neuvedené;1;X;;;0;0;Žilinský;;Bytča
05.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Dunajská Streda
05.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Ilava
05.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Kežmarok
05.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Komárno
05.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Lučenec
05.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Medzilaborce
05.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Nové Zámky
05.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Piešťany
05.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Poprad
05.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Púchov
05.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Sabinov
05.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Senica
05.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Skalica
05.04.2023;Neuvedené;1;X;;;0;0;Košický;;Sobrance
05.04.2023;Neuvedené;1;X;;;0;0;Košický;;Spišská Nová Ves
05.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Trnava
04.04.2023;Neuvedené;0;X;;;0;1;Neuvedené;;Neuvedené
04.04.2023;Neuvedené;19;X;;;0;0;Košický;;Košice I
04.04.2023;Neuvedené;13;X;;;0;0;Bratislavský;;Bratislava I
04.04.2023;Neuvedené;5;X;;;0;0;Banskobystrický;;Banská Bystrica
04.04.2023;Neuvedené;3;X;;;0;0;Nitriansky;;Nitra
04.04.2023;Neuvedené;3;X;;;0;0;Nitriansky;;Nové Zámky
04.04.2023;Neuvedené;3;X;;;0;0;Prešovský;;Prešov
04.04.2023;Neuvedené;3;X;;;0;0;Trenčiansky;;Trenčín
04.04.2023;Neuvedené;2;X;;;0;0;Trnavský;;Dunajská Streda
04.04.2023;Neuvedené;2;X;;;0;0;Banskobystrický;;Lučenec
04.04.2023;Neuvedené;2;X;;;0;0;Žilinský;;Martin
04.04.2023;Neuvedené;2;X;;;0;0;Košický;;Michalovce
04.04.2023;Neuvedené;2;X;;;0;0;Trenčiansky;;Považská Bystrica
04.04.2023;Neuvedené;2;X;;;0;0;Prešovský;;Sabinov
04.04.2023;Neuvedené;2;X;;;0;0;Košický;;Spišská Nová Ves
04.04.2023;Neuvedené;2;X;;;0;0;Trnavský;;Trnava
04.04.2023;Neuvedené;2;X;;;0;0;Žilinský;;Žilina
04.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Hlohovec
04.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Ilava
04.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Kežmarok
04.04.2023;Neuvedené;1;X;;;0;0;Košický;;Košice - okolie
04.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Partizánske
04.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Piešťany
04.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Poprad
